tool,trial,crash_id,cat,bug,loc,desc,exp,num_reports,min_asyncs_in_log,max_programs_from_end_of_log_to_asyncs
rand-preempt-sect_rw,3,a7992afd36a4ae30a282a048814500bcdcdf9254,INFO,rcu detected stall,ipv6_list_rcv,INFO: rcu detected stall in ipv6_list_rcv,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,3,a8c98eb04bac3ee6c7440f7fc74c2db0b4d0b842,INFO,task hung,wg_netns_pre_exit,INFO: task hung in wg_netns_pre_exit,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,3,439c37d288d4f26a33a6c7e5c57a97791453a447,OTHER,,,lost connection to test machine,long-term-18-MAR-2025,0,0,
rand-preempt-sect_rw,3,bf866cf51882e1f05322d495b3bc6910cf97d9de,KASAN,slab-out-of-bounds Read,__ocfs2_flush_truncate_log,KASAN: slab-out-of-bounds Read in __ocfs2_flush_truncate_log,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,3,3861eef4bfcc166ba71510f3d2f01e2d4707e42b,INFO,rcu detected stall,sys_bpf,INFO: rcu detected stall in sys_bpf,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,3,a94dacdecc09320f0bbf347a0ea431dfcb96655d,INFO,rcu detected stall,netlink_sendmsg,INFO: rcu detected stall in netlink_sendmsg,long-term-18-MAR-2025,1,1,
rand-preempt-sect_rw,3,f958db83e7d016dc48bd820e17a96425b526d07c,INFO,trying to register non-static key,txEnd,INFO: trying to register non-static key in txEnd,long-term-18-MAR-2025,13,0,
rand-preempt-sect_rw,3,695231c84d74f6da1c4a1bd0ce04c22aa6f8d7ab,WARNING,,dbAdjTree,WARNING in dbAdjTree,long-term-18-MAR-2025,6,0,
rand-preempt-sect_rw,3,da2b0ecf4b0f2b007b88bfc1fc80215194afa72b,OTHER,possible deadlock,smc_vlan_by_tcpsk,possible deadlock in smc_vlan_by_tcpsk,long-term-18-MAR-2025,1,2,-1
rand-preempt-sect_rw,3,3dfede572f0a9ba62b071437854504014a100de9,KASAN,null-ptr-deref Read,drop_buffers,KASAN: null-ptr-deref Read in drop_buffers,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,3,8210ac00ca5f0c4ddeafdf60c76983a7901f9d40,WARNING,,udf_truncate_extents,WARNING in udf_truncate_extents,long-term-18-MAR-2025,7,0,
rand-preempt-sect_rw,3,7018765989f8fc1ff705c44b3de4ebe3e64ca7d0,OTHER,kernel BUG,__hfsplus_setxattr,kernel BUG in __hfsplus_setxattr,long-term-18-MAR-2025,33,0,
rand-preempt-sect_rw,3,1e63ac96a36533feb6f19e4c1f4404642a6253f2,WARNING,,cm109_urb_irq_callback/usb_submit_urb,WARNING in cm109_urb_irq_callback/usb_submit_urb,long-term-18-MAR-2025,10,0,
rand-preempt-sect_rw,3,09a650f7fd6360cfe594f52776cd08e4dea82d6f,INFO,task hung,__rq_qos_throttle,INFO: task hung in __rq_qos_throttle,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,3,57168b95c199cdbf6b106278701e80c55cc9b1d8,KASAN,slab-use-after-free Read,__ext4_check_dir_entry,KASAN: slab-use-after-free Read in __ext4_check_dir_entry,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,3,1f8b31b7c1ce3dbaf9b506bdfbdb1e798e3351f3,KASAN,slab-out-of-bounds Read,hfsplus_bnode_read,KASAN: slab-out-of-bounds Read in hfsplus_bnode_read,long-term-18-MAR-2025,17,0,
rand-preempt-sect_rw,3,6a7caeb00acf3a074fc4dcddf18d981261caedfe,OTHER,kernel BUG,ocfs2_iget,kernel BUG in ocfs2_iget,long-term-18-MAR-2025,7,0,
rand-preempt-sect_rw,3,05ec8f6e5ad443b62e132910e692ab09b877d1be,OTHER,possible deadlock,ocfs2_reserve_suballoc_bits,possible deadlock in ocfs2_reserve_suballoc_bits,long-term-18-MAR-2025,26,0,-7
rand-preempt-sect_rw,3,03417db7a3c098168a45373b396cebc27a84fca3,OTHER,possible deadlock,diFree,possible deadlock in diFree,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,3,b7ddfee12a2ceb39bf0b9d93aadb184015cdfd56,KASAN,slab-use-after-free Read,gfs2_invalidate_folio,KASAN: slab-use-after-free Read in gfs2_invalidate_folio,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,3,a427b1a1c57942ce8be1188fb839cdc86612a586,INFO,rcu detected stall,task_numa_work,INFO: rcu detected stall in task_numa_work,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,3,0cd8f19fe96643323fb314030e394a63849589fa,KASAN,slab-out-of-bounds Write,hfsplus_bnode_read,KASAN: slab-out-of-bounds Write in hfsplus_bnode_read,long-term-18-MAR-2025,8,0,
rand-preempt-sect_rw,3,057de8d8fd45c5ae46e83f2daa1599f8d6333330,OTHER,kernel BUG,z3fold_page_migrate,kernel BUG in z3fold_page_migrate,long-term-18-MAR-2025,69,0,-7
rand-preempt-sect_rw,3,eac717bc8cd1da003a4c1bcc9ccdbfe344214c66,OTHER,general protection fault,lock_sock_nested,general protection fault in lock_sock_nested,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,3,7cbb8a66a79c83d5e96c8aad6b16d5791f738c74,INFO,task hung,nbd_ioctl,INFO: task hung in nbd_ioctl,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,3,034bce12a70c1ea7bdb08435bfd58b920d84cac1,WARNING,,btrfs_remove_chunk,WARNING in btrfs_remove_chunk,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,3,98bd8177343c9d12940786b2b3bf5eed1dd1deaa,WARNING,,drm_gem_prime_fd_to_handle,WARNING in drm_gem_prime_fd_to_handle,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,3,36ee3cf62760d3dd70abb165b5f4c44efc22ef17,WARNING,,mark_buffer_dirty,WARNING in mark_buffer_dirty,long-term-18-MAR-2025,9,0,
rand-preempt-sect_rw,3,f48cc881b60886898c7e47830174497c7718d0a3,WARNING,,media_create_pad_link,WARNING in media_create_pad_link,long-term-18-MAR-2025,29,0,
rand-preempt-sect_rw,3,f9335fdc6d0ca3299962ff1546b31db0de911537,OTHER,possible deadlock,hfsplus_file_extend,possible deadlock in hfsplus_file_extend,long-term-18-MAR-2025,55,0,-12
rand-preempt-sect_rw,3,bd9987deb87e406269fc3d93d322fbb15e327078,KASAN,null-ptr-deref Read,txBeginAnon,KASAN: null-ptr-deref Read in txBeginAnon,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,3,b2ccd33bcfee6a3d6b06e567a4693190497a42e8,OTHER,kernel BUG,dbFindBits,kernel BUG in dbFindBits,long-term-18-MAR-2025,15,0,
rand-preempt-sect_rw,3,e1dd65122d581a0ac2e322c39093a4844fecf44e,INFO,rcu detected stall,do_faccessat,INFO: rcu detected stall in do_faccessat,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,3,d83247065b9ee0be2f68ec4874d1c93fe9ffe4fc,INFO,rcu detected stall,sys_newfstatat,INFO: rcu detected stall in sys_newfstatat,long-term-18-MAR-2025,3,0,
rand-preempt-sect_rw,3,86476c03e01939829d6da56a2d6cda800051a7fd,INFO,rcu detected stall,sys_socket,INFO: rcu detected stall in sys_socket,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,3,09b03f54ccac813d5bd1c3d1b8e5d22bf942a5c5,KASAN,use-after-free Read,__ocfs2_flush_truncate_log,KASAN: use-after-free Read in __ocfs2_flush_truncate_log,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,3,d9c7ebaef2a5695099252ae2762d4376ed7b12a1,INFO,task hung,hfs_mdb_commit,INFO: task hung in hfs_mdb_commit,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,3,ffe28009af84c0b9beb49b6baf72fe0029fcaff2,KASAN,slab-out-of-bounds Read,dtSearch,KASAN: slab-out-of-bounds Read in dtSearch,long-term-18-MAR-2025,8,0,
rand-preempt-sect_rw,3,8546dc410d85396686da530b87c99653735421b3,OTHER,kernel BUG,txUnlock,kernel BUG in txUnlock,long-term-18-MAR-2025,24,0,
rand-preempt-sect_rw,3,24a99802efd975e76f9822c2a9e45876a00d5784,OTHER,general protection fault,hfs_find_init,general protection fault in hfs_find_init,long-term-18-MAR-2025,21,0,
rand-preempt-sect_rw,3,5ae658b426e79e1899d93673d06b4377b70d57c5,WARNING,,amradio_send_cmd/usb_submit_urb,WARNING in amradio_send_cmd/usb_submit_urb,long-term-18-MAR-2025,27,0,
rand-preempt-sect_rw,3,cae8bb33426999ce532ef5a7662e357e02fe6415,OTHER,possible deadlock,input_event,possible deadlock in input_event,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,3,e0a2d3acf588fe830c86b2bcba1bfb0e306c060a,WARNING,,minstrel_ht_update_caps,WARNING in minstrel_ht_update_caps,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,3,7ae2e9c25ee75e92bec28c2628d796b8b41f3e8f,OTHER,possible deadlock,hfsplus_block_free,possible deadlock in hfsplus_block_free,long-term-18-MAR-2025,1,2,-1
rand-preempt-sect_rw,3,dac17913a5b5246a1d1bd6734441801e03ce2b6d,BUG,stack guard page was hit,corrupted,BUG: stack guard page was hit in corrupted,long-term-18-MAR-2025,100,0,-17
rand-preempt-sect_rw,3,12fb05921a96107ad88db8ad8d45ea6dd902ae0c,WARNING,,__brelse,WARNING in __brelse,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,3,a200854dba0c559d34b0fb6efef5168496d1f570,INFO,rcu detected stall,syscall_exit_to_user_mode,INFO: rcu detected stall in syscall_exit_to_user_mode,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,3,f5e68e16341d8bc960cd76ec3509b3e7a0f58dff,SYZFATAL,,,SYZFATAL: executor NUM failed NUM times: executor NUM: failed to write control pipe: write |NUM: broken pipe,long-term-18-MAR-2025,2,0,-4
rand-preempt-sect_rw,3,4b6f8bd3ff627b858f545a1a88595e4e86c4d009,INFO,rcu detected stall,worker_thread,INFO: rcu detected stall in worker_thread,long-term-18-MAR-2025,14,0,
rand-preempt-sect_rw,3,d332decbac2ad114d77751201cf487b17ea7477f,OTHER,possible deadlock,do_ip_setsockopt,possible deadlock in do_ip_setsockopt,long-term-18-MAR-2025,1,2,-3
rand-preempt-sect_rw,3,d5640d0f24ec0060eadcde67e44bc859a53c77b7,INFO,rcu detected stall,tc_modify_qdisc,INFO: rcu detected stall in tc_modify_qdisc,long-term-18-MAR-2025,23,0,
rand-preempt-sect_rw,3,4b4252ed51090893cb4e2d93b1a7ea6ff6cc770a,KASAN,use-after-free Read,__ext4_check_dir_entry,KASAN: use-after-free Read in __ext4_check_dir_entry,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,3,636daca53c61ab3f01e8c4398a8bd1e1241b9093,KASAN,use-after-free Read,sysv_new_block,KASAN: use-after-free Read in sysv_new_block,long-term-18-MAR-2025,25,0,
rand-preempt-sect_rw,3,4eb0cedf4c4f813ff6f95bd44194837bb8e40360,OTHER,possible deadlock,team_del_slave,possible deadlock in team_del_slave,long-term-18-MAR-2025,16,0,-6
rand-preempt-sect_rw,3,daa0f83ef631775e0e3ccbbf8cd4eab33fb10764,INFO,task hung,uevent_show,INFO: task hung in uevent_show,long-term-18-MAR-2025,1,1,
rand-preempt-sect_rw,3,d482f6ef0b8d8eba7847b21bacd7989150078dcd,OTHER,kernel BUG,ext4_write_inline_data,kernel BUG in ext4_write_inline_data,long-term-18-MAR-2025,6,0,
rand-preempt-sect_rw,3,b22fe79221a35ac6556b13c4435facbda5f236c9,OTHER,,,go runtime error,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,0,e162a14486b7fa92c447c9877290d98f15de6126,WARNING,,__btrfs_free_extent,WARNING in __btrfs_free_extent,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,0,80cca76d88cb4da525ca17f66228ddf1e34b7d69,KASAN,use-after-free Read,post_alloc_hook,KASAN: use-after-free Read in post_alloc_hook,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,78c0bcefdfcbad9a237a58a859bb44e10a06007d,OTHER,general protection fault,do_pagemap_cmd,general protection fault in do_pagemap_cmd,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,0,940a6e3e4f852aa8ddc5ff36dc67cdb84dc1e8bc,WARNING,,ath6kl_bmi_get_target_info,WARNING in ath6kl_bmi_get_target_info,long-term-18-MAR-2025,6,0,
rand-preempt-sect_rw,0,afcca8abda4a8ae1eab5c7ed21368c0187640b34,OTHER,possible deadlock,mi_read,possible deadlock in mi_read,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,10aee77ff93a1e88f3e4748eebcd94c9b30aae67,KASAN,slab-out-of-bounds Write,hfs_bnode_read,KASAN: slab-out-of-bounds Write in hfs_bnode_read,long-term-18-MAR-2025,12,0,
rand-preempt-sect_rw,0,df215d146ee8261184cc7fb81b48eb3e5a3dea15,UBSAN,shift-out-of-bounds,dbFindBits,UBSAN: shift-out-of-bounds in dbFindBits,long-term-18-MAR-2025,2,0,-1
rand-preempt-sect_rw,0,c0ec2c9460595243a4c6450cd300e51590031107,WARNING,suspicious RCU usage,dev_deactivate_queue,WARNING: suspicious RCU usage in dev_deactivate_queue,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,0,c0addd8b0397a51f224ad9144c7297df34762181,INFO,rcu detected stall,sys_clock_adjtime,INFO: rcu detected stall in sys_clock_adjtime,long-term-18-MAR-2025,12,0,
rand-preempt-sect_rw,0,345edc631039c9673c3bd023f1f640658839361b,INFO,task hung,worker_attach_to_pool,INFO: task hung in worker_attach_to_pool,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,e9f5b11984c54cecb386b92bb20c76d5d003719f,OTHER,,,no output from test machine,long-term-18-MAR-2025,0,0,
rand-preempt-sect_rw,0,8a1638229db60175d7fa5e570f8e450a1b567a94,WARNING,,ieee80211_start_next_roc,WARNING in ieee80211_start_next_roc,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,55993dff4f027c4739dbe23c44fb23013e6b3612,INFO,task hung,rfkill_global_led_trigger_worker,INFO: task hung in rfkill_global_led_trigger_worker,long-term-18-MAR-2025,9,0,-142
rand-preempt-sect_rw,0,b374624f5a343655153337ff53e38702f1bca05e,WARNING,locking bug,kvm_xen_set_evtchn_fast,WARNING: locking bug in kvm_xen_set_evtchn_fast,long-term-18-MAR-2025,2,0,-4
rand-preempt-sect_rw,0,ede7206a46cd4f0524fec87eb20b584433dc428a,BUG,unable to handle kernel NULL pointer dereference,generic_perform_write,BUG: unable to handle kernel NULL pointer dereference in generic_perform_write,long-term-18-MAR-2025,3,0,
rand-preempt-sect_rw,0,a726bdbfdf37ab73c078dcf88e3249d9ec47fbf9,INFO,task hung,gfs2_jhead_process_page,INFO: task hung in gfs2_jhead_process_page,long-term-18-MAR-2025,1,1,
rand-preempt-sect_rw,0,910e3195261654c617977513fc7cef18d9dde9bd,WARNING,,format_decode,WARNING in format_decode,long-term-18-MAR-2025,25,0,
rand-preempt-sect_rw,0,38c04de193e19029c50238bec4ac6f9de2e7fe44,OTHER,possible deadlock,uinput_request_submit,possible deadlock in uinput_request_submit,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,6fe82abb6044933681b9787680ee4a92ac94fa79,KASAN,vmalloc-out-of-bounds Write,vrealloc_noprof,KASAN: vmalloc-out-of-bounds Write in vrealloc_noprof,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,0,357460e40e96d7c7b5f6e3f92a89eb469a00e925,INFO,task hung,kill_block_super,INFO: task hung in kill_block_super,long-term-18-MAR-2025,1,1,
rand-preempt-sect_rw,0,46253a45c9cec25708385d8b0269729405bb86b4,INFO,rcu detected stall,dummy_timer,INFO: rcu detected stall in dummy_timer,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,e44f9133d5d101caa7d9d5fc9974a77d7462b95f,WARNING,,udf_setsize,WARNING in udf_setsize,long-term-18-MAR-2025,2,1,
rand-preempt-sect_rw,0,ff9fde649b18a98df5915ee2295c846a1cb0f96d,INFO,rcu detected stall,sk_skb_reason_drop,INFO: rcu detected stall in sk_skb_reason_drop,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,14692319382598dac4dee0cca30dcdf451cb5eb7,WARNING,,rate_control_rate_init,WARNING in rate_control_rate_init,long-term-18-MAR-2025,15,0,
rand-preempt-sect_rw,0,3e2a1759d5435eaceffbb63b34ef8c16e524e1c1,BUG,sleeping function called from invalid context,lock_sock_nested,BUG: sleeping function called from invalid context in lock_sock_nested,long-term-18-MAR-2025,7,0,-12
rand-preempt-sect_rw,0,5bb32f20e84c99708f7fb1fb4d0aea11af9cf855,WARNING,,inode_set_cached_link,WARNING in inode_set_cached_link,long-term-18-MAR-2025,7,0,
rand-preempt-sect_rw,0,4d29c05a745169575292085f4324f8fc89f0c326,OTHER,kernel BUG,jfs_evict_inode,kernel BUG in jfs_evict_inode,long-term-18-MAR-2025,23,0,-1
rand-preempt-sect_rw,0,062ff284ba014a69851c4aea42e2d5e0fe6f252a,INFO,task hung,rfkill_fop_write,INFO: task hung in rfkill_fop_write,long-term-18-MAR-2025,2,0,-2
rand-preempt-sect_rw,0,9c7d0c78815f7f407102b63d07ed649359f3b8bb,OTHER,possible deadlock,smc_switch_to_fallback,possible deadlock in smc_switch_to_fallback,long-term-18-MAR-2025,3,0,-3
rand-preempt-sect_rw,0,888c0f7f9e50a51d048bb9ab854b76d4759ba556,OTHER,kernel BUG,ocfs2_write_block,kernel BUG in ocfs2_write_block,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,0,4c7f3321d8f5dea39da49fc06a7b6f8b8592ebeb,OTHER,possible deadlock,hsr_dev_xmit,possible deadlock in hsr_dev_xmit,long-term-18-MAR-2025,4,0,-2
rand-preempt-sect_rw,0,8fc1d5a78be6058cda596483f144cf076c9aa572,INFO,rcu detected stall,dput,INFO: rcu detected stall in dput,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,2a688f1295824561ed7dd2ebee0af337647603ef,WARNING,,inode_to_wb,WARNING in inode_to_wb,long-term-18-MAR-2025,100,0,-1
rand-preempt-sect_rw,0,51cc94811ebd073cf5874f118692256ef1eadf90,INFO,rcu detected stall,x64_sys_call,INFO: rcu detected stall in x64_sys_call,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,0,5989b22e7d1b7a92ebab7da8be1616b1ca1b97e0,OTHER,possible deadlock,ip_mroute_setsockopt,possible deadlock in ip_mroute_setsockopt,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,cf1828f4f7cddf8f5e3f9f01be66e00c7044de90,INFO,rcu detected stall,sys_openat,INFO: rcu detected stall in sys_openat,long-term-18-MAR-2025,5,0,
rand-preempt-sect_rw,0,4d43edefe43dc89161dd7655b29f662f04b5f2cc,OTHER,possible deadlock,hfs_find_init,possible deadlock in hfs_find_init,long-term-18-MAR-2025,28,0,-35
rand-preempt-sect_rw,0,670153e888f4e124a9c42b6e5d582c0f0872ec86,INFO,rcu detected stall,rtnl_newlink,INFO: rcu detected stall in rtnl_newlink,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,42f2bca92f4373a220f5c8e22344858aafc6fb08,SYZFATAL,,,SYZFATAL: Manager.Poll call failed: read tcp IP:NUM->IP:NUM: read: connection reset by peer,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,afd75899ce257f0020e9d9c47e3ae3fe04a8b7dd,OTHER,general protection fault,hfsplus_rename_cat,general protection fault in hfsplus_rename_cat,long-term-18-MAR-2025,7,0,
rand-preempt-sect_rw,0,fc92a3d48f65988af59ad25d6bb9efc5b7e0564c,WARNING,,__invalidate_bh_lrus,WARNING in __invalidate_bh_lrus,long-term-18-MAR-2025,25,0,
rand-preempt-sect_rw,0,7b256426f1e1cbe813496be646c5e11e5b498dde,OTHER,general protection fault,metapage_write_folio,general protection fault in metapage_write_folio,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,d8be63074701bec1ae41d54340c12eab439652fb,WARNING,,usb_free_urb,WARNING in usb_free_urb,long-term-18-MAR-2025,6,0,
rand-preempt-sect_rw,0,81faef6ce66f2f63d7030f143c557fb3ceb76a36,BUG,,,"BUG: ""hc->tx_t_ipi == NUM"" holds (exception!) at net/dccp/ccids/ccid3.c:LINE/ccid3_update_send_interval()",long-term-18-MAR-2025,4,0,-2
rand-preempt-sect_rw,0,1acf5e182a84e6bfdbd928dc9344d81069818566,KASAN,slab-use-after-free Read,folio_evictable,KASAN: slab-use-after-free Read in folio_evictable,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,29aec000cb9c27993a3ad3ea6f881262fafccd4b,UBSAN,shift-out-of-bounds,dbSplit,UBSAN: shift-out-of-bounds in dbSplit,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,0,4f7ccbaf7b7bf9f62ba80a9a30f1094ecc656cd0,OTHER,kernel BUG,txEnd,kernel BUG in txEnd,long-term-18-MAR-2025,6,0,
rand-preempt-sect_rw,0,416fc16dc61e88df48b8990e74bd866199c4f53a,WARNING,,__rate_control_send_low,WARNING in __rate_control_send_low,long-term-18-MAR-2025,3,0,
rand-preempt-sect_rw,0,59debc80da86a9674811433e50182f2894e739a9,INFO,task hung,get_bMaxPacketSize0,INFO: task hung in get_bMaxPacketSize0,long-term-18-MAR-2025,1,1,
rand-preempt-sect_rw,0,d55cddbfbe70446f2d66df758e7e93c285e69db9,WARNING,,call_timer_fn,WARNING in call_timer_fn,long-term-18-MAR-2025,3,0,
rand-preempt-sect_rw,0,1d9bb5d25d509bfa2a7dd17a2add36a0762765ac,BUG,,,"BUG: please report to dccp@vger.kernel.org => prev = NUM, last = NUM at net/dccp/ccids/lib/packet_history.c:LINE/tfrc_rx",long-term-18-MAR-2025,4,0,-2
rand-preempt-sect_rw,0,c94af3358dab4acd9bfcbc1e95a9eaa497e4ad3b,INFO,task hung,bpf_struct_ops_map_free,INFO: task hung in bpf_struct_ops_map_free,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,107d4fad6be90805aa165afb3d9b4181c1605ce1,INFO,rcu detected stall,do_idle,INFO: rcu detected stall in do_idle,long-term-18-MAR-2025,15,0,
rand-preempt-sect_rw,0,179a9967436fa2758e6d159659d92503eae680ef,OTHER,kernel BUG,corrupted,kernel BUG in corrupted,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,82452223a9d5475e89cd85d4db53932ea7ffbb57,KASAN,wild-memory-access Read,hfsplus_bnode_read,KASAN: wild-memory-access Read in hfsplus_bnode_read,long-term-18-MAR-2025,6,0,
rand-preempt-sect_rw,0,5af6ff7f278442148564208bf9e6025f91c66aec,OTHER,kernel BUG,ocfs2_set_new_buffer_uptodate,kernel BUG in ocfs2_set_new_buffer_uptodate,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,717f2a442c2ec31e6880fa8ad81443a56fc4fbed,OTHER,kernel BUG,txAbort,kernel BUG in txAbort,long-term-18-MAR-2025,3,0,
rand-preempt-sect_rw,0,59bad2e4e0e8758ddd7a8b2d9a7db7761f18597d,OTHER,kernel BUG,ocfs2_claim_suballoc_bits,kernel BUG in ocfs2_claim_suballoc_bits,long-term-18-MAR-2025,14,0,
rand-preempt-sect_rw,0,2be507f1fdd515088bc9594dee4bf0aafb880f9d,INFO,task hung,xfs_buf_item_unpin,INFO: task hung in xfs_buf_item_unpin,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,7214aa7d762fab9b78cf0384c36ff62783f904b8,INFO,rcu detected stall,smp_call_function,INFO: rcu detected stall in smp_call_function,long-term-18-MAR-2025,3,0,
rand-preempt-sect_rw,0,96c447fce9cab7899e95a08f52a4c45da0691d56,WARNING,,__ieee80211_beacon_get,WARNING in __ieee80211_beacon_get,long-term-18-MAR-2025,10,0,
rand-preempt-sect_rw,0,d500366678f2a2b2ed69324bbfaf20ac43631c72,OTHER,possible deadlock,console_flush_all,possible deadlock in console_flush_all,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,d3352a10231ea5c95eb5876ebf50e3601e86b547,WARNING,,btrfs_commit_transaction,WARNING in btrfs_commit_transaction,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,d58b9c335e71ad5e9143d8190f0b05f268093e7d,WARNING,,__find_get_block,WARNING in __find_get_block,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,0,89b3b67efdd299d6754b6f7d8f626f085a42808b,OTHER,kernel BUG,jffs2_del_ino_cache,kernel BUG in jffs2_del_ino_cache,long-term-18-MAR-2025,3,0,
rand-preempt-sect_rw,0,a5151f2aa840fe7bc90c672c803890cf4bc95b13,INFO,rcu detected stall,kswapd,INFO: rcu detected stall in kswapd,long-term-18-MAR-2025,13,0,-2
rand-preempt-sect_rw,0,7154156a9841df26dd0871d79ccab7324d3c5044,KASAN,slab-use-after-free Read,hdm_disconnect,KASAN: slab-use-after-free Read in hdm_disconnect,long-term-18-MAR-2025,10,0,-1
rand-preempt-sect_rw,0,cae0c49cb8a02ebed9b30518fd78ecaf184ce0d9,KASAN,use-after-free Write,ext4_insert_dentry,KASAN: use-after-free Write in ext4_insert_dentry,long-term-18-MAR-2025,7,0,
rand-preempt-sect_rw,0,bd13438de068333c8c0bc186aa351913f11ff0c8,OTHER,possible deadlock,ntfs_look_for_free_space,possible deadlock in ntfs_look_for_free_space,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,bd11136f01547d97986820803dd814774f5e80c1,WARNING,,__udf_add_aext,WARNING in __udf_add_aext,long-term-18-MAR-2025,5,0,
rand-preempt-sect_rw,0,6c01a324911451b89f168a51cc535a981fef28bd,OTHER,general protection fault,bfs_get_block,general protection fault in bfs_get_block,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,0,5bd9f1492e109d9cd5f32164fd7c564ee799b6a9,INFO,rcu detected stall,__unix_dgram_recvmsg,INFO: rcu detected stall in __unix_dgram_recvmsg,long-term-18-MAR-2025,1,0,
