tool,trial,crash_id,cat,bug,loc,desc,exp,num_reports,min_asyncs_in_log,max_programs_from_end_of_log_to_asyncs
sect_pct,0,dfc109c0cf7ead121984212eccd30401ec6dd3eb,WARNING,,ip_rt_bug,WARNING in ip_rt_bug,cover_eval_cp,3,,
sect_pct,0,62354553a886c8b88fb5d75ad0108d1806c76405,WARNING,,__folio_mark_dirty,WARNING in __folio_mark_dirty,cover_eval_cp,1,,
sect_pct,0,fe781548d0a22bdbc3f703fc26dd1c43b0da5914,INFO,task hung,linkwatch_event,INFO: task hung in linkwatch_event,cover_eval_cp,1,,
sect_pct,0,ce6ef2b22dd47563c725e7c93f7410f29021547b,OTHER,possible deadlock,task_rq_lock,possible deadlock in task_rq_lock,cover_eval_cp,46,,
sect_pct,0,f73b3116ad434cc9b97b908060b5e73752df3be7,WARNING,,restore_regulatory_settings,WARNING in restore_regulatory_settings,cover_eval_cp,4,,
sect_pct,0,10ea2b759f72ff5dd26bce896d853e10f00de743,OTHER,,,unregister_netdevice: waiting for DEV to become free,cover_eval_cp,2,,
sect_pct,0,b83ebc0f722370f9f7e120e759d663eb44f55efc,OTHER,,,suppressed report,cover_eval_cp,1,,
sect_pct,0,c7ed951cf7bac13fbb771774bc4ff97eaf1ccb29,KASAN,slab-use-after-free Write,sco_sock_timeout,KASAN: slab-use-after-free Write in sco_sock_timeout,cover_eval_cp,1,,
sect_pct,0,d713702b5b286b7704349bdd865755658baff3e8,KASAN,use-after-free Read,em28xx_init_extension,KASAN: use-after-free Read in em28xx_init_extension,cover_eval_cp,3,,
sect_pct,0,d870630cedefaaf2c870f9459f559a5bebb8e843,INFO,task hung,nsim_create,INFO: task hung in nsim_create,cover_eval_cp,1,,
sect_pct,0,439c37d288d4f26a33a6c7e5c57a97791453a447,OTHER,,,lost connection to test machine,cover_eval_cp,0,,
sect_pct,0,b439149adc4a059ec80b6e79575ba4b1ade460f3,WARNING,refcount bug,j1939_xtp_rx_cts,WARNING: refcount bug in j1939_xtp_rx_cts,cover_eval_cp,100,,
sect_pct,0,eb69e7ea1402b04195836e33cd82ead332e172b9,OTHER,possible deadlock,input_inject_event,possible deadlock in input_inject_event,cover_eval_cp,5,,
sect_pct,0,c16d8a13a5b01b10dd5b51c8277b2a34eba56d17,BUG,unable to handle kernel paging request,do_sys_poll,BUG: unable to handle kernel paging request in do_sys_poll,cover_eval_cp,42,,
sect_pct,0,5fe68c0f763c3644339804aa8a096294a4115723,BUG,soft lockup,neigh_timer_handler,BUG: soft lockup in neigh_timer_handler,cover_eval_cp,1,,
sect_pct,0,a7d102b4ecfd113482425e71b004203976489fdd,SYZFATAL,,,SYZFATAL: Manager.NewInput call failed: read tcp IP:NUM->IP:NUM: i/o timeout,cover_eval_cp,1,,
sect_pct,0,dac17913a5b5246a1d1bd6734441801e03ce2b6d,BUG,stack guard page was hit,corrupted,BUG: stack guard page was hit in corrupted,cover_eval_cp,36,,
sect_pct,0,f5e68e16341d8bc960cd76ec3509b3e7a0f58dff,SYZFATAL,,,SYZFATAL: executor NUM failed NUM times: executor NUM: failed to write control pipe: write |NUM: broken pipe,cover_eval_cp,3,,
sect_pct,0,c8706fee1db2b029d0d78a4fec5aa655b59bbc3e,OTHER,general protection fault,pick_task_fair,general protection fault in pick_task_fair,cover_eval_cp,1,,
sect_pct,0,a2ce4a2ec11b2fac63e6dd88a5f01b42c63de9a1,INFO,task hung,nbd_set_size,INFO: task hung in nbd_set_size,cover_eval_cp,1,,
sect_pct,0,41b74e6c247526f8fa6cc88d9db735c26704c66b,WARNING,refcount bug,j1939_session_put,WARNING: refcount bug in j1939_session_put,cover_eval_cp,100,,
sect_rw,17,e9f5b11984c54cecb386b92bb20c76d5d003719f,OTHER,,,no output from test machine,cover_eval_cp,0,,
sect_rw,17,4a5eb99ffff5749ea30d65b6652bb2ca9ce59b6c,BUG,unable to handle kernel paging request,put_cmsg,BUG: unable to handle kernel paging request in put_cmsg,cover_eval_cp,2,,
sect_rw,17,a726bdbfdf37ab73c078dcf88e3249d9ec47fbf9,INFO,task hung,gfs2_jhead_process_page,INFO: task hung in gfs2_jhead_process_page,cover_eval_cp,2,,
sect_rw,17,910e3195261654c617977513fc7cef18d9dde9bd,WARNING,,format_decode,WARNING in format_decode,cover_eval_cp,2,,
sect_rw,17,14692319382598dac4dee0cca30dcdf451cb5eb7,WARNING,,rate_control_rate_init,WARNING in rate_control_rate_init,cover_eval_cp,33,,
sect_rw,17,2393a8d268a9d81442e5a226c2b5b4fb3e579476,BUG,soft lockup,macvlan_handle_frame,BUG: soft lockup in macvlan_handle_frame,cover_eval_cp,1,,
sect_rw,17,2f43513776335724f22aac1b056b930da4b84aff,SYZFATAL,,,SYZFATAL: executor NUM failed NUM times: executor NUM: not serving,cover_eval_cp,1,,
sect_rw,17,a3e578a36f004f390cbe1b9f9fc24550997067b4,BUG,soft lockup,wg_packet_send_keepalive,BUG: soft lockup in wg_packet_send_keepalive,cover_eval_cp,2,,
sect_rw,17,a452f0e64788cc908f0eebdc7cdf2c97d97d3c3b,INFO,task hung,lookup_slow,INFO: task hung in lookup_slow,cover_eval_cp,2,,
sect_rw,17,f7f424f89ff5d010aefc0ae8cfeeb1186bcfd0da,INFO,task hung,vcs_open,INFO: task hung in vcs_open,cover_eval_cp,1,,
sect_rw,17,66cd5b9b3e5519d9a31ee5746f4ef404859d99d0,WARNING,,dup_task_struct,WARNING in dup_task_struct,cover_eval_cp,1,,
sect_rw,17,d55cddbfbe70446f2d66df758e7e93c285e69db9,WARNING,,call_timer_fn,WARNING in call_timer_fn,cover_eval_cp,1,,
sect_rw,17,aac06202f00169294688682e50daecc9c98a831b,BUG,soft lockup,ieee80211_handle_queued_frames,BUG: soft lockup in ieee80211_handle_queued_frames,cover_eval_cp,5,,
sect_rw,17,fccb8983032850b7cc801635bc9d23de0c011ff0,KASAN,slab-use-after-free Read,em28xx_init_extension,KASAN: slab-use-after-free Read in em28xx_init_extension,cover_eval_cp,1,,
sect_rw,17,efb8c5fe01ecb5116825ce2409485c164c048f88,BUG,,,BUG: workqueue lockup,cover_eval_cp,6,,
sect_rw,17,96c447fce9cab7899e95a08f52a4c45da0691d56,WARNING,,__ieee80211_beacon_get,WARNING in __ieee80211_beacon_get,cover_eval_cp,1,,
sect_rw,17,02c21219d36edc62db775545d5206fd5a3150199,KASAN,slab-use-after-free Read,v4l2_fh_init,KASAN: slab-use-after-free Read in v4l2_fh_init,cover_eval_cp,3,,
sect_rw,17,78cdfde87b5285c5274cf9336a873c5072c53d29,WARNING,,p9_client_create,WARNING in p9_client_create,cover_eval_cp,35,,
sect_rw,17,7710d479d25bd92fa8c6ab0739174ea86b45b806,BUG,unable to handle kernel paging request,filldir64,BUG: unable to handle kernel paging request in filldir64,cover_eval_cp,12,,
sect_rw,17,5983a65cfeddb32fed63f8a733b3d810e05ba119,INFO,task hung,_free_event,INFO: task hung in _free_event,cover_eval_cp,3,,
sect_rw,17,b8cd92c1478d22bf00f49d211bf24287a812a0e0,INFO,task hung,bdev_release,INFO: task hung in bdev_release,cover_eval_cp,9,,
sect_rw,17,50b1d6f2fe0ed12b1cab0d134516164980c7323d,BUG,unable to handle kernel paging request,sys_pselect6,BUG: unable to handle kernel paging request in sys_pselect6,cover_eval_cp,29,,
sect_rw,17,36a86325c6d0d517177cae0323b51ae9da7de8fa,BUG,unable to handle kernel paging request,filldir,BUG: unable to handle kernel paging request in filldir,cover_eval_cp,16,,
sect_rw,17,a311847c6d5d1423fc80119887d3884e9d1bb967,INFO,task hung,usbdev_release,INFO: task hung in usbdev_release,cover_eval_cp,1,,
sect_rw,17,df87226af75e2e906503e976819e1403142d677a,BUG,soft lockup,addrconf_rs_timer,BUG: soft lockup in addrconf_rs_timer,cover_eval_cp,31,,
sect_rw,17,63de2be03e3a7eda16f7bce15a9a80a4da54ae9c,INFO,task hung,tls_sk_proto_close,INFO: task hung in tls_sk_proto_close,cover_eval_cp,3,,
sect_rw,17,1a6abe077825183e67b67c3313ea6f99a992fe86,INFO,rcu detected stall,corrupted,INFO: rcu detected stall in corrupted,cover_eval_cp,1,,
sect_rw,17,c55cf6656ce82c7ebd3e26802512fcba3d7d28ca,SYZFATAL,,,SYZFATAL: executor NUM failed NUM times: executor NUM: exit status NUM err signal: killed,cover_eval_cp,1,,
sect_rw,17,6e89ce80a10c14d6e832ef9b558bcd045825e05b,BUG,,,BUG: MAX_LOCKDEP_KEYS too low!,cover_eval_cp,1,,
sect_rw,17,3e51bb4cea12a057ab4bf22cba3cefdafeb87eaf,BUG,stack guard page was hit,io_sq_thread,BUG: stack guard page was hit in io_sq_thread,cover_eval_cp,4,,
sect_rw,17,295c0dc164c3fcf583aa4a873bea301927c81b66,BUG,corrupted list,em28xx_init_extension,BUG: corrupted list in em28xx_init_extension,cover_eval_cp,1,,
sect_rw,17,11d137c334a427322898aa51903aed548ece812d,SYZFATAL,,,SYZFATAL: executor NUM failed NUM times: executor NUM: exit status NUM err exit status NUM,cover_eval_cp,90,,
sect_rw,17,dfc109c0cf7ead121984212eccd30401ec6dd3eb,WARNING,,ip_rt_bug,WARNING in ip_rt_bug,cover_eval_cp,3,,
sect_rw,17,62354553a886c8b88fb5d75ad0108d1806c76405,WARNING,,__folio_mark_dirty,WARNING in __folio_mark_dirty,cover_eval_cp,2,,
sect_rw,17,4e6932b799a8dff0d95eec2c99872fba0eb214f7,OTHER,possible deadlock,do_ipv6_setsockopt,possible deadlock in do_ipv6_setsockopt,cover_eval_cp,1,,
sect_rw,17,3a4c59087c2c4236dac8c3ebe5d28f5c5fe5f3ff,INFO,task hung,switchdev_deferred_process_work,INFO: task hung in switchdev_deferred_process_work,cover_eval_cp,1,,
sect_rw,17,fe781548d0a22bdbc3f703fc26dd1c43b0da5914,INFO,task hung,linkwatch_event,INFO: task hung in linkwatch_event,cover_eval_cp,2,,
sect_rw,17,ce6ef2b22dd47563c725e7c93f7410f29021547b,OTHER,possible deadlock,task_rq_lock,possible deadlock in task_rq_lock,cover_eval_cp,32,,
sect_rw,17,f73b3116ad434cc9b97b908060b5e73752df3be7,WARNING,,restore_regulatory_settings,WARNING in restore_regulatory_settings,cover_eval_cp,3,,
sect_rw,17,805bf826ab507b715349107ebab6a369dc98550c,INFO,rcu detected stall,do_sys_open,INFO: rcu detected stall in do_sys_open,cover_eval_cp,1,,
sect_rw,17,10ea2b759f72ff5dd26bce896d853e10f00de743,OTHER,,,unregister_netdevice: waiting for DEV to become free,cover_eval_cp,1,,
sect_rw,17,b83ebc0f722370f9f7e120e759d663eb44f55efc,OTHER,,,suppressed report,cover_eval_cp,2,,
sect_rw,17,c7bef9a5b3324959844ec200a0dc227b249903f9,INFO,task hung,iterate_supers,INFO: task hung in iterate_supers,cover_eval_cp,2,,
sect_rw,17,d713702b5b286b7704349bdd865755658baff3e8,KASAN,use-after-free Read,em28xx_init_extension,KASAN: use-after-free Read in em28xx_init_extension,cover_eval_cp,1,,
sect_rw,17,439c37d288d4f26a33a6c7e5c57a97791453a447,OTHER,,,lost connection to test machine,cover_eval_cp,0,,
sect_rw,17,f311884ffb3006f0917bb38c3d12a48f2cafb3b0,BUG,soft lockup,NF_HOOK,BUG: soft lockup in NF_HOOK,cover_eval_cp,1,,
sect_rw,17,86c1a76cfd5a672df1ef9fd2e6aa0951413a2412,WARNING,,kthread_worker_fn,WARNING in kthread_worker_fn,cover_eval_cp,1,,
sect_rw,17,b439149adc4a059ec80b6e79575ba4b1ade460f3,WARNING,refcount bug,j1939_xtp_rx_cts,WARNING: refcount bug in j1939_xtp_rx_cts,cover_eval_cp,100,,
sect_rw,17,eb69e7ea1402b04195836e33cd82ead332e172b9,OTHER,possible deadlock,input_inject_event,possible deadlock in input_inject_event,cover_eval_cp,2,,
sect_rw,17,c16d8a13a5b01b10dd5b51c8277b2a34eba56d17,BUG,unable to handle kernel paging request,do_sys_poll,BUG: unable to handle kernel paging request in do_sys_poll,cover_eval_cp,40,,
sect_rw,17,a7d102b4ecfd113482425e71b004203976489fdd,SYZFATAL,,,SYZFATAL: Manager.NewInput call failed: read tcp IP:NUM->IP:NUM: i/o timeout,cover_eval_cp,2,,
sect_rw,17,54e8e770ad5d1a5096be691b0c87af5f49cc3cd9,INFO,task hung,setup_net,INFO: task hung in setup_net,cover_eval_cp,1,,
sect_rw,17,dac17913a5b5246a1d1bd6734441801e03ce2b6d,BUG,stack guard page was hit,corrupted,BUG: stack guard page was hit in corrupted,cover_eval_cp,41,,
sect_rw,17,4b6f8bd3ff627b858f545a1a88595e4e86c4d009,INFO,rcu detected stall,worker_thread,INFO: rcu detected stall in worker_thread,cover_eval_cp,1,,
sect_rw,17,d332decbac2ad114d77751201cf487b17ea7477f,OTHER,possible deadlock,do_ip_setsockopt,possible deadlock in do_ip_setsockopt,cover_eval_cp,1,,
sect_rw,17,1b79df1c08acba29e13c8f2a327c68cb3b124008,BUG,corrupted list,team_priority_option_set,BUG: corrupted list in team_priority_option_set,cover_eval_cp,1,,
sect_rw,17,41b74e6c247526f8fa6cc88d9db735c26704c66b,WARNING,refcount bug,j1939_session_put,WARNING: refcount bug in j1939_session_put,cover_eval_cp,100,,
sect_rw,18,e9f5b11984c54cecb386b92bb20c76d5d003719f,OTHER,,,no output from test machine,cover_eval_cp,0,,
sect_rw,18,4a5eb99ffff5749ea30d65b6652bb2ca9ce59b6c,BUG,unable to handle kernel paging request,put_cmsg,BUG: unable to handle kernel paging request in put_cmsg,cover_eval_cp,1,,
sect_rw,18,a726bdbfdf37ab73c078dcf88e3249d9ec47fbf9,INFO,task hung,gfs2_jhead_process_page,INFO: task hung in gfs2_jhead_process_page,cover_eval_cp,2,,
sect_rw,18,910e3195261654c617977513fc7cef18d9dde9bd,WARNING,,format_decode,WARNING in format_decode,cover_eval_cp,2,,
sect_rw,18,a0e28bdf8d48370fcc10e1f8ea4365b0c187eebe,BUG,soft lockup,hsr_announce,BUG: soft lockup in hsr_announce,cover_eval_cp,2,,
sect_rw,18,14692319382598dac4dee0cca30dcdf451cb5eb7,WARNING,,rate_control_rate_init,WARNING in rate_control_rate_init,cover_eval_cp,32,,
sect_rw,18,a452f0e64788cc908f0eebdc7cdf2c97d97d3c3b,INFO,task hung,lookup_slow,INFO: task hung in lookup_slow,cover_eval_cp,1,,
sect_rw,18,66cd5b9b3e5519d9a31ee5746f4ef404859d99d0,WARNING,,dup_task_struct,WARNING in dup_task_struct,cover_eval_cp,2,,
sect_rw,18,aac06202f00169294688682e50daecc9c98a831b,BUG,soft lockup,ieee80211_handle_queued_frames,BUG: soft lockup in ieee80211_handle_queued_frames,cover_eval_cp,7,,
sect_rw,18,c401efa8cefe905e64f586a50d8bbaf2d38f2350,INFO,task hung,addrconf_verify_work,INFO: task hung in addrconf_verify_work,cover_eval_cp,1,,
sect_rw,18,efb8c5fe01ecb5116825ce2409485c164c048f88,BUG,,,BUG: workqueue lockup,cover_eval_cp,3,,
sect_rw,18,02c21219d36edc62db775545d5206fd5a3150199,KASAN,slab-use-after-free Read,v4l2_fh_init,KASAN: slab-use-after-free Read in v4l2_fh_init,cover_eval_cp,2,,
sect_rw,18,78cdfde87b5285c5274cf9336a873c5072c53d29,WARNING,,p9_client_create,WARNING in p9_client_create,cover_eval_cp,43,,
sect_rw,18,37936123c8f81e38405258568172f9767d444d94,KASAN,slab-use-after-free Read,em28xx_release_resources,KASAN: slab-use-after-free Read in em28xx_release_resources,cover_eval_cp,1,,
sect_rw,18,7710d479d25bd92fa8c6ab0739174ea86b45b806,BUG,unable to handle kernel paging request,filldir64,BUG: unable to handle kernel paging request in filldir64,cover_eval_cp,21,,
sect_rw,18,5983a65cfeddb32fed63f8a733b3d810e05ba119,INFO,task hung,_free_event,INFO: task hung in _free_event,cover_eval_cp,4,,
sect_rw,18,b8cd92c1478d22bf00f49d211bf24287a812a0e0,INFO,task hung,bdev_release,INFO: task hung in bdev_release,cover_eval_cp,13,,
sect_rw,18,50b1d6f2fe0ed12b1cab0d134516164980c7323d,BUG,unable to handle kernel paging request,sys_pselect6,BUG: unable to handle kernel paging request in sys_pselect6,cover_eval_cp,23,,
sect_rw,18,36a86325c6d0d517177cae0323b51ae9da7de8fa,BUG,unable to handle kernel paging request,filldir,BUG: unable to handle kernel paging request in filldir,cover_eval_cp,18,,
sect_rw,18,1bd6c550a6c1d7dd92daba50c290b8fc598ff6ce,INFO,task hung,bdev_open,INFO: task hung in bdev_open,cover_eval_cp,1,,
sect_rw,18,df87226af75e2e906503e976819e1403142d677a,BUG,soft lockup,addrconf_rs_timer,BUG: soft lockup in addrconf_rs_timer,cover_eval_cp,28,,
sect_rw,18,4ecda27d97e590e179a8c967d0b1615224f921fd,WARNING,,reserve_ds_buffers,WARNING in reserve_ds_buffers,cover_eval_cp,1,,
sect_rw,18,6e89ce80a10c14d6e832ef9b558bcd045825e05b,BUG,,,BUG: MAX_LOCKDEP_KEYS too low!,cover_eval_cp,1,,
sect_rw,18,3e51bb4cea12a057ab4bf22cba3cefdafeb87eaf,BUG,stack guard page was hit,io_sq_thread,BUG: stack guard page was hit in io_sq_thread,cover_eval_cp,4,,
sect_rw,18,295c0dc164c3fcf583aa4a873bea301927c81b66,BUG,corrupted list,em28xx_init_extension,BUG: corrupted list in em28xx_init_extension,cover_eval_cp,1,,
sect_rw,18,11d137c334a427322898aa51903aed548ece812d,SYZFATAL,,,SYZFATAL: executor NUM failed NUM times: executor NUM: exit status NUM err exit status NUM,cover_eval_cp,82,,
sect_rw,18,dfc109c0cf7ead121984212eccd30401ec6dd3eb,WARNING,,ip_rt_bug,WARNING in ip_rt_bug,cover_eval_cp,3,,
sect_rw,18,62354553a886c8b88fb5d75ad0108d1806c76405,WARNING,,__folio_mark_dirty,WARNING in __folio_mark_dirty,cover_eval_cp,3,,
sect_rw,18,fe781548d0a22bdbc3f703fc26dd1c43b0da5914,INFO,task hung,linkwatch_event,INFO: task hung in linkwatch_event,cover_eval_cp,2,,
sect_rw,18,ce6ef2b22dd47563c725e7c93f7410f29021547b,OTHER,possible deadlock,task_rq_lock,possible deadlock in task_rq_lock,cover_eval_cp,41,,
sect_rw,18,f73b3116ad434cc9b97b908060b5e73752df3be7,WARNING,,restore_regulatory_settings,WARNING in restore_regulatory_settings,cover_eval_cp,6,,
sect_rw,18,10ea2b759f72ff5dd26bce896d853e10f00de743,OTHER,,,unregister_netdevice: waiting for DEV to become free,cover_eval_cp,2,,
sect_rw,18,b83ebc0f722370f9f7e120e759d663eb44f55efc,OTHER,,,suppressed report,cover_eval_cp,1,,
sect_rw,18,c7bef9a5b3324959844ec200a0dc227b249903f9,INFO,task hung,iterate_supers,INFO: task hung in iterate_supers,cover_eval_cp,2,,
sect_rw,18,d713702b5b286b7704349bdd865755658baff3e8,KASAN,use-after-free Read,em28xx_init_extension,KASAN: use-after-free Read in em28xx_init_extension,cover_eval_cp,1,,
sect_rw,18,439c37d288d4f26a33a6c7e5c57a97791453a447,OTHER,,,lost connection to test machine,cover_eval_cp,0,,
sect_rw,18,b439149adc4a059ec80b6e79575ba4b1ade460f3,WARNING,refcount bug,j1939_xtp_rx_cts,WARNING: refcount bug in j1939_xtp_rx_cts,cover_eval_cp,100,,
sect_rw,18,057de8d8fd45c5ae46e83f2daa1599f8d6333330,OTHER,kernel BUG,z3fold_page_migrate,kernel BUG in z3fold_page_migrate,cover_eval_cp,1,,
sect_rw,18,eb69e7ea1402b04195836e33cd82ead332e172b9,OTHER,possible deadlock,input_inject_event,possible deadlock in input_inject_event,cover_eval_cp,3,,
sect_rw,18,f48cc881b60886898c7e47830174497c7718d0a3,WARNING,,media_create_pad_link,WARNING in media_create_pad_link,cover_eval_cp,1,,
sect_rw,18,c16d8a13a5b01b10dd5b51c8277b2a34eba56d17,BUG,unable to handle kernel paging request,do_sys_poll,BUG: unable to handle kernel paging request in do_sys_poll,cover_eval_cp,39,,
sect_rw,18,5fe68c0f763c3644339804aa8a096294a4115723,BUG,soft lockup,neigh_timer_handler,BUG: soft lockup in neigh_timer_handler,cover_eval_cp,1,,
sect_rw,18,a7d102b4ecfd113482425e71b004203976489fdd,SYZFATAL,,,SYZFATAL: Manager.NewInput call failed: read tcp IP:NUM->IP:NUM: i/o timeout,cover_eval_cp,1,,
sect_rw,18,40e12d12cb3785d16de5fcf71c9b99ce79ff831c,INFO,task hung,addrconf_dad_work,INFO: task hung in addrconf_dad_work,cover_eval_cp,1,,
sect_rw,18,dac17913a5b5246a1d1bd6734441801e03ce2b6d,BUG,stack guard page was hit,corrupted,BUG: stack guard page was hit in corrupted,cover_eval_cp,33,,
sect_rw,18,f4334e8eb6411d9172e29dbab5654c85fa577c70,BUG,soft lockup,unwind_next_frame,BUG: soft lockup in unwind_next_frame,cover_eval_cp,1,,
sect_rw,18,41b74e6c247526f8fa6cc88d9db735c26704c66b,WARNING,refcount bug,j1939_session_put,WARNING: refcount bug in j1939_session_put,cover_eval_cp,100,,
sect_pct,4,e4d7937b21c07e00ffbdb683422c8175573d0bac,BUG,soft lockup,sys_socket,BUG: soft lockup in sys_socket,cover_eval_cp,1,,
sect_pct,4,cbc4c6f265a721b8de45305209c4b636b1440f1d,BUG,soft lockup,mac80211_hwsim_beacon,BUG: soft lockup in mac80211_hwsim_beacon,cover_eval_cp,1,,
sect_pct,4,e9f5b11984c54cecb386b92bb20c76d5d003719f,OTHER,,,no output from test machine,cover_eval_cp,0,,
sect_pct,4,910e3195261654c617977513fc7cef18d9dde9bd,WARNING,,format_decode,WARNING in format_decode,cover_eval_cp,4,,
sect_pct,4,a0e28bdf8d48370fcc10e1f8ea4365b0c187eebe,BUG,soft lockup,hsr_announce,BUG: soft lockup in hsr_announce,cover_eval_cp,4,,
sect_pct,4,14692319382598dac4dee0cca30dcdf451cb5eb7,WARNING,,rate_control_rate_init,WARNING in rate_control_rate_init,cover_eval_cp,27,,
sect_pct,4,a452f0e64788cc908f0eebdc7cdf2c97d97d3c3b,INFO,task hung,lookup_slow,INFO: task hung in lookup_slow,cover_eval_cp,2,,
sect_pct,4,f7f424f89ff5d010aefc0ae8cfeeb1186bcfd0da,INFO,task hung,vcs_open,INFO: task hung in vcs_open,cover_eval_cp,1,,
sect_pct,4,66cd5b9b3e5519d9a31ee5746f4ef404859d99d0,WARNING,,dup_task_struct,WARNING in dup_task_struct,cover_eval_cp,2,,
sect_pct,4,844a59e2234a857b127e45d3c95432f86b5c1d44,SYZFATAL,,,SYZFATAL: Manager.NewInput call failed: write tcp IP:NUM->IP:NUM: i/o timeout,cover_eval_cp,2,,
sect_pct,4,efb8c5fe01ecb5116825ce2409485c164c048f88,BUG,,,BUG: workqueue lockup,cover_eval_cp,3,,
sect_pct,4,9ee8b7379d42c9d7f2d9d9392e88e2c6686f2936,BUG,soft lockup,can_stat_update,BUG: soft lockup in can_stat_update,cover_eval_cp,1,,
sect_pct,4,c00fed0a9991b177120ce04c4bc50ad35f46f830,BUG,unable to handle kernel NULL pointer dereference,filldir,BUG: unable to handle kernel NULL pointer dereference in filldir,cover_eval_cp,1,,
sect_pct,4,02c21219d36edc62db775545d5206fd5a3150199,KASAN,slab-use-after-free Read,v4l2_fh_init,KASAN: slab-use-after-free Read in v4l2_fh_init,cover_eval_cp,5,,
sect_pct,4,78cdfde87b5285c5274cf9336a873c5072c53d29,WARNING,,p9_client_create,WARNING in p9_client_create,cover_eval_cp,32,,
sect_pct,4,37936123c8f81e38405258568172f9767d444d94,KASAN,slab-use-after-free Read,em28xx_release_resources,KASAN: slab-use-after-free Read in em28xx_release_resources,cover_eval_cp,1,,
sect_pct,4,7710d479d25bd92fa8c6ab0739174ea86b45b806,BUG,unable to handle kernel paging request,filldir64,BUG: unable to handle kernel paging request in filldir64,cover_eval_cp,24,,
sect_pct,4,5983a65cfeddb32fed63f8a733b3d810e05ba119,INFO,task hung,_free_event,INFO: task hung in _free_event,cover_eval_cp,5,,
sect_pct,4,b8cd92c1478d22bf00f49d211bf24287a812a0e0,INFO,task hung,bdev_release,INFO: task hung in bdev_release,cover_eval_cp,15,,
sect_pct,4,2d5ddc28d1065b21d87d6d32fd383387eff9a23e,KASAN,slab-use-after-free Read,__ethtool_get_link_ksettings,KASAN: slab-use-after-free Read in __ethtool_get_link_ksettings,cover_eval_cp,1,,
sect_pct,4,50b1d6f2fe0ed12b1cab0d134516164980c7323d,BUG,unable to handle kernel paging request,sys_pselect6,BUG: unable to handle kernel paging request in sys_pselect6,cover_eval_cp,35,,
sect_pct,4,36a86325c6d0d517177cae0323b51ae9da7de8fa,BUG,unable to handle kernel paging request,filldir,BUG: unable to handle kernel paging request in filldir,cover_eval_cp,18,,
